from_table,from_column,to_table,to_column,source,confidence
mstrefdocclinicinfo,DocId,mstmapauthdoc,AUTHID,heuristic_name_match,medium
mstrefdoctor,DOCID,mstrefdocclinicinfo,CId,heuristic_name_match,medium
mstrefdoctor,DOCID,tblclientdocinfo,ID,heuristic_name_match,medium
mstrefdoctor,DOCID,trnmergeddoctors,ID,heuristic_name_match,medium
mstrefdoctor,DOCID,mstrefdoctornew,DOCID,heuristic_name_match,medium
mstrefdoctor,DOCID,mstmaptechdoc,AUTHID,heuristic_name_match,medium
mstrefdoctor,DOCID,mstdocdeptinvdiscount,ID,heuristic_name_match,medium
mstrefdoctor,DOCID,mstdoctor,DOCID,heuristic_name_match,medium
mstrefdoctor,DOCID,mstmapsubauthdoc,AUTHID,heuristic_name_match,medium
mstrefdoctor,DOCID,trnmergeddocbilldtls,ID,heuristic_name_match,medium
mstrefdoctor,DOCID,mstdoctorslab,ID,heuristic_name_match,medium
mstrefdoctor,DOCID,mstdoctornew,DOCID,heuristic_name_match,medium
mstrefdoctor,DOCID,mstccrefdoctor,DOCID,heuristic_name_match,medium
mstrefdoctor,DOCID,trnmergeddocbilldtls_referral,ID,heuristic_name_match,medium
mstrefdoctor,DOCID,trndoctorweeklyoffs,DocId,heuristic_name_match,medium
mstrefdoctor,DOCID,mstmapauthdoc,AUTHID,heuristic_name_match,medium
mstrefdoctor,GROUPID,mstreferralgroup,ID,heuristic_name_match,medium
mstrefdoctor,GROUPID,trnrefgroupinvmapping,ID,heuristic_name_match,medium
mstrefdoctor,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstrefdoctornew,DOCID,mstrefdocclinicinfo,CId,heuristic_name_match,medium
mstrefdoctornew,DOCID,tblclientdocinfo,ID,heuristic_name_match,medium
mstrefdoctornew,DOCID,trnmergeddoctors,ID,heuristic_name_match,medium
mstrefdoctornew,DOCID,mstmaptechdoc,AUTHID,heuristic_name_match,medium
mstrefdoctornew,DOCID,mstdocdeptinvdiscount,ID,heuristic_name_match,medium
mstrefdoctornew,DOCID,mstdoctor,DOCID,heuristic_name_match,medium
mstrefdoctornew,DOCID,mstmapsubauthdoc,AUTHID,heuristic_name_match,medium
mstrefdoctornew,DOCID,trnmergeddocbilldtls,ID,heuristic_name_match,medium
mstrefdoctornew,DOCID,mstdoctorslab,ID,heuristic_name_match,medium
mstrefdoctornew,DOCID,mstdoctornew,DOCID,heuristic_name_match,medium
mstrefdoctornew,DOCID,mstrefdoctor,DOCID,heuristic_name_match,medium
mstrefdoctornew,DOCID,mstccrefdoctor,DOCID,heuristic_name_match,medium
mstrefdoctornew,DOCID,trnmergeddocbilldtls_referral,ID,heuristic_name_match,medium
mstrefdoctornew,DOCID,trndoctorweeklyoffs,DocId,heuristic_name_match,medium
mstrefdoctornew,DOCID,mstmapauthdoc,AUTHID,heuristic_name_match,medium
mstreferalcontacts,RefId,mstreferencesource,ID,heuristic_name_match,medium
mstreferalcontacts,RefId,mstrefdocclinicinfo,CId,heuristic_name_match,medium
mstreferalcontacts,RefId,mstrefdoctornew,DOCID,heuristic_name_match,medium
mstreferalcontacts,RefId,trnreferalpayments,ID,heuristic_name_match,medium
mstreferalcontacts,RefId,trnreferalpartialpayments,ID,heuristic_name_match,medium
mstreferalcontacts,RefId,mstreferralgroup,ID,heuristic_name_match,medium
mstreferalcontacts,RefId,trnreferalmgmtbilldtls_del,ID,heuristic_name_match,medium
mstreferalcontacts,RefId,trnreferalmgmtbilldtls,ID,heuristic_name_match,medium
mstreferalcontacts,RefId,trnreferalpartialpayments_del,ID,heuristic_name_match,medium
mstreferalcontacts,RefId,trnrefgroupinvmapping,ID,heuristic_name_match,medium
mstreferalcontacts,RefId,mstrefdoctor,DOCID,heuristic_name_match,medium
mstreferalcontacts,RefId,mstccrefdoctor,DOCID,heuristic_name_match,medium
mstreferalcontacts,RefId,trnmergeddocbilldtls_referral,ID,heuristic_name_match,medium
mstreferalcontacts,RefId,trnreferalpayments_del,ID,heuristic_name_match,medium
mstreferralgroup,GROUPID,trnrefgroupinvmapping,ID,heuristic_name_match,medium
mstreferralgroup,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstrejectreason,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstrolroqdeptmapping,DEPARTMENTID,mststoressubdepartment,UserID,heuristic_name_match,medium
mstrolroqdeptmapping,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstrouteboy,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstrouteboy,RouteBoyID,trnrouteboymarkmapping,ID,heuristic_name_match,medium
mstsampletype,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstschedule,DOCID,mstrefdocclinicinfo,CId,heuristic_name_match,medium
mstschedule,DOCID,tblclientdocinfo,ID,heuristic_name_match,medium
mstschedule,DOCID,trnmergeddoctors,ID,heuristic_name_match,medium
mstschedule,DOCID,mstrefdoctornew,DOCID,heuristic_name_match,medium
mstschedule,DOCID,mstmaptechdoc,AUTHID,heuristic_name_match,medium
mstschedule,DOCID,mstdocdeptinvdiscount,ID,heuristic_name_match,medium
mstschedule,DOCID,mstdoctor,DOCID,heuristic_name_match,medium
mstschedule,DOCID,mstmapsubauthdoc,AUTHID,heuristic_name_match,medium
mstschedule,DOCID,trnmergeddocbilldtls,ID,heuristic_name_match,medium
mstschedule,DOCID,mstdoctorslab,ID,heuristic_name_match,medium
mstschedule,DOCID,mstdoctornew,DOCID,heuristic_name_match,medium
mstschedule,DOCID,mstrefdoctor,DOCID,heuristic_name_match,medium
mstschedule,DOCID,mstccrefdoctor,DOCID,heuristic_name_match,medium
mstschedule,DOCID,trnmergeddocbilldtls_referral,ID,heuristic_name_match,medium
mstschedule,DOCID,trndoctorweeklyoffs,DocId,heuristic_name_match,medium
mstschedule,DOCID,mstmapauthdoc,AUTHID,heuristic_name_match,medium
mstschedule,LocationID,mstlocationusers,Id,heuristic_name_match,medium
mstschedule,ScheduleId,mstempschedules,EmpId,heuristic_name_match,medium
mstschedule,ScheduleId,mstinvscheduledet,ID,heuristic_name_match,medium
mstshifts,LocationID,mstlocationusers,Id,heuristic_name_match,medium
mstspecialization,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mststoressubdepartment,LocationID,mstlocationusers,Id,heuristic_name_match,medium
mststoressubdepartment,UserID,tbl_callusers,Uid,heuristic_name_match,medium
mststoressubdepartment,UserID,trnccusermapping,ID,heuristic_name_match,medium
mststoressubdepartment,UserID,mstlocationusers,Id,heuristic_name_match,medium
mstsubitemtype,ItemTypeID,mstitemtype,UserID,heuristic_name_match,medium
mstsubitemtype,UserID,tbl_callusers,Uid,heuristic_name_match,medium
mstsubitemtype,UserID,trnccusermapping,ID,heuristic_name_match,medium
mstsubitemtype,UserID,mstlocationusers,Id,heuristic_name_match,medium
mstsuppliers,SupID,trninventsupplierpaymts,UserID,heuristic_name_match,medium
mstsuppliers,SupID,mstsuppliersregistration,UserID,heuristic_name_match,medium
mstsuppliers,SupID,tblvitrosuploadeddata,ID,heuristic_name_match,medium
mstsuppliers,UserID,tbl_callusers,Uid,heuristic_name_match,medium
mstsuppliers,UserID,trnccusermapping,ID,heuristic_name_match,medium
mstsuppliers,UserID,mstlocationusers,Id,heuristic_name_match,medium
mstsuppliersregistration,UserID,tbl_callusers,Uid,heuristic_name_match,medium
mstsuppliersregistration,UserID,trnccusermapping,ID,heuristic_name_match,medium
mstsuppliersregistration,UserID,mstlocationusers,Id,heuristic_name_match,medium
msttallyledgermaster,LocationID,mstlocationusers,Id,heuristic_name_match,medium
msttallyregledger,AutoId,trntempautoauthentication,ID,heuristic_name_match,medium
msttallyregledger,LEDID,tbltempledger,ID,heuristic_name_match,medium
msttallyregledger,LEDID,msttallyledgertypeinfo,ID,heuristic_name_match,medium
msttallyregledger,LEDID,trnstoresledger,ID,heuristic_name_match,medium
msttallyregledger,LEDID,mstinvscheduledet,ID,heuristic_name_match,medium
msttallyregledger,LEDID,msttemptallyregledger,LEDID,heuristic_name_match,medium
msttallyregledger,LEDID,msttallyledgermaster,ID,heuristic_name_match,medium
msttallyregledger,LEDID,tbltempledgerorg,ID,heuristic_name_match,medium
msttallyregledger,LEDID,trnpaymntgtacknowledgement,ID,heuristic_name_match,medium
msttallyregledger,LocationId,mstlocationusers,Id,heuristic_name_match,medium
msttempappinvdtls,OrderId,trnpurchaseorderdtls,UOMID,heuristic_name_match,medium
msttempappinvdtls,OrderId,mstappagentassigndispatchorders,ID,heuristic_name_match,medium
msttempappinvdtls,OrderId,trnpurchaseorderpendingdtls,UOMID,heuristic_name_match,medium
msttempappinvdtls,OrderId,trnpurchaseorder,POID,heuristic_name_match,medium
msttempapppaymentdtls,AgentId,tblappagentnotification,id,heuristic_name_match,medium
msttempapppaymentdtls,AgentId,tblagentappdeviceregistration,id,heuristic_name_match,medium
msttempapppaymentdtls,AgentId,mstappagentleaves,ID,heuristic_name_match,medium
msttempapppaymentdtls,AgentId,mstappagentassigndispatchorders,ID,heuristic_name_match,medium
msttempapppaymentdtls,AgentId,mstagentleaves,ID,heuristic_name_match,medium
msttempapppaymentdtls,AgentId,mstagentmaster,ID,heuristic_name_match,medium
msttempapppaymentdtls,AgentId,tblappagentassignbill,id,heuristic_name_match,medium
msttempapppaymentdtls,AgentId,mstappagentareamapping,id,heuristic_name_match,medium
msttempapppaymentdtls,AgentId,mstappagentstatus,ID,heuristic_name_match,medium
msttempapppaymentdtls,OrderId,trnpurchaseorderdtls,UOMID,heuristic_name_match,medium
msttempapppaymentdtls,OrderId,mstappagentassigndispatchorders,ID,heuristic_name_match,medium
msttempapppaymentdtls,OrderId,trnpurchaseorderpendingdtls,UOMID,heuristic_name_match,medium
msttempapppaymentdtls,OrderId,trnpurchaseorder,POID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,trntempinvlabpri,CITYID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,mstemptarget,ID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,mstempschedules,EmpId,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,trncomptempinvlabpri,CITYID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,trntempabnormalreport,USERID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,tbltempledger,ID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,trntempbranchwisecoll,ID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,trntemppatientrepeatevisits,ID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,mstparametertemplatelog,ID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,mstempadvances,EmpId,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,mstempplans,PlanId,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,mstempmapping_rsm,ID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,trntempinvdet,ID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,trntempautoauthentication,ID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,trntemprejbills,ID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,trntemplabinvdetails,VailID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,msttempappinvdtls,ID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,mstempmapping_asm,ID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,mstemptasks,TaskId,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,trncomptemplabinvdetails,VailID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,msttemptallyregledger,LEDID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,trnpatientresultstemp,AutoID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,trntempdaycollall,USERID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,mstempexpenditure,ExpId,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,trntempshiftcollecrpt,ID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,trntempinvstatus,ID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,mstempleaves,EmpId,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,mstparametertemplate,ID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,trntempmoncoll,USERID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,tbltempledgerorg,ID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,mstempmapping_gm,ID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,tblinvtemplates,ID,heuristic_name_match,medium
msttempapppaymentdtls,Tempid,mstlabdesctemp,TEMPID,heuristic_name_match,medium
msttemptallyregledger,AutoId,trntempautoauthentication,ID,heuristic_name_match,medium
msttemptallyregledger,LEDID,tbltempledger,ID,heuristic_name_match,medium
msttemptallyregledger,LEDID,msttallyledgertypeinfo,ID,heuristic_name_match,medium
msttemptallyregledger,LEDID,trnstoresledger,ID,heuristic_name_match,medium
msttemptallyregledger,LEDID,mstinvscheduledet,ID,heuristic_name_match,medium
msttemptallyregledger,LEDID,msttallyregledger,LEDID,heuristic_name_match,medium
msttemptallyregledger,LEDID,msttallyledgermaster,ID,heuristic_name_match,medium
msttemptallyregledger,LEDID,tbltempledgerorg,ID,heuristic_name_match,medium
msttemptallyregledger,LEDID,trnpaymntgtacknowledgement,ID,heuristic_name_match,medium
msttemptallyregledger,LocationId,mstlocationusers,Id,heuristic_name_match,medium
msttimings,DocId,mstrefdocclinicinfo,CId,heuristic_name_match,medium
msttimings,DocId,tblclientdocinfo,ID,heuristic_name_match,medium
msttimings,DocId,trnmergeddoctors,ID,heuristic_name_match,medium
msttimings,DocId,mstrefdoctornew,DOCID,heuristic_name_match,medium
msttimings,DocId,mstmaptechdoc,AUTHID,heuristic_name_match,medium
msttimings,DocId,mstdocdeptinvdiscount,ID,heuristic_name_match,medium
msttimings,DocId,mstdoctor,DOCID,heuristic_name_match,medium
msttimings,DocId,mstmapsubauthdoc,AUTHID,heuristic_name_match,medium
msttimings,DocId,trnmergeddocbilldtls,ID,heuristic_name_match,medium
msttimings,DocId,mstdoctorslab,ID,heuristic_name_match,medium
msttimings,DocId,mstdoctornew,DOCID,heuristic_name_match,medium
msttimings,DocId,mstrefdoctor,DOCID,heuristic_name_match,medium
msttimings,DocId,mstccrefdoctor,DOCID,heuristic_name_match,medium
msttimings,DocId,trnmergeddocbilldtls_referral,ID,heuristic_name_match,medium
msttimings,DocId,trndoctorweeklyoffs,DocId,heuristic_name_match,medium
msttimings,DocId,mstmapauthdoc,AUTHID,heuristic_name_match,medium
msttimings,LocationID,mstlocationusers,Id,heuristic_name_match,medium
msttimings,SlotId,mstappbookingslots,ID,heuristic_name_match,medium
msttray,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
msttray,RackID,trntrackcreditamts,ID,heuristic_name_match,medium
msttray,RackID,trnitemtrack,DeptId,heuristic_name_match,medium
msttray,RackID,trnauthdeletiontrack,ID,heuristic_name_match,medium
msttray,RackID,rackmaster,RackId,heuristic_name_match,medium
msttray,RackID,trnappsampletracking,ID,heuristic_name_match,medium
msttray,RackID,trnstatustracking,ID,heuristic_name_match,medium
msttray,RackID,mstrack,RackID,heuristic_name_match,medium
msttray,RackID,mstmedrack,RackID,heuristic_name_match,medium
msttray,RackID,trntrackcreditamts_new,ID,heuristic_name_match,medium
msttray,TrayID,mstitemtraymap,ID,heuristic_name_match,medium
msttray,TrayID,mstmedtray,TrayID,heuristic_name_match,medium
msttray,TrayID,traymaster,SHID,heuristic_name_match,medium
mstunits,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstunits,UNITID,trnparamunitsloc1,ID,heuristic_name_match,medium
mstunits,UNITID,mstitemsubunit,ID,heuristic_name_match,medium
mstunits,UNITID,mstitemunit,UnitID,heuristic_name_match,medium
mstunits,UNITID,mstitemunitmapping,ID,heuristic_name_match,medium
mstuom,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstuom,UOMID,mstuommapping,ID,heuristic_name_match,medium
mstuommapping,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
mstuommapping,UOMID,mstuom,ID,heuristic_name_match,medium
mstworkstations,LocationID,mstlocationusers,Id,heuristic_name_match,medium
paymentgatewayresponse,deviceId,tblappdeviceregistration,id,heuristic_name_match,medium
paymentgatewayresponse,deviceId,tblagentappdeviceregistration,id,heuristic_name_match,medium
priceupdate,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
priceupdatelog,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
priceupdatelog,LOGID,trncc_samplelogisdet,ID,heuristic_name_match,medium
priceupdatelog,LOGID,trnsamplelogisacknow,VIALID,heuristic_name_match,medium
priceupdatelog,LOGID,trn_samplelogisacknow,USERID,heuristic_name_match,medium
priceupdatelog,LOGID,mstinvestigationsdtls_pricelog,LogID,heuristic_name_match,medium
priceupdatelog,LOGID,mstinvprecautionslog,ID,heuristic_name_match,medium
priceupdatelog,LOGID,mstparametertemplatelog,ID,heuristic_name_match,medium
priceupdatelog,LOGID,trnrejbillscancellationlog,ID,heuristic_name_match,medium
priceupdatelog,LOGID,trncc_samplelogispri,ID,heuristic_name_match,medium
priceupdatelog,LOGID,trnolstatuslogdtls,ID,heuristic_name_match,medium
priceupdatelog,LOGID,mstinvpackageslog,ID,heuristic_name_match,medium
priceupdatelog,LOGID,mstinvestigationslog,ID,heuristic_name_match,medium
priceupdatelog,LOGID,trncc_samplelogisacknow,USERID,heuristic_name_match,medium
priceupdatelog,LOGID,trncompmodificationlog,ID,heuristic_name_match,medium
priceupdatelog,LOGID,trn_samplelogisdet,ID,heuristic_name_match,medium
priceupdatelog,LOGID,trn_samplelogispri,ID,heuristic_name_match,medium
priceupdatelog,LOGID,trnpaymodechangelog,ID,heuristic_name_match,medium
priceupdatelog,LOGID,trninvoicetestlog,ID,heuristic_name_match,medium
priceupdatelog,LOGID,mstinvestigationsdtlslog,ID,heuristic_name_match,medium
priceupdatelog,LOGID,trnolapilogdtls,ID,heuristic_name_match,medium
priceupdatelog,LOGID,trnsamplelogisdet,ID,heuristic_name_match,medium
priceupdatelog,LOGID,mstorginvestigationrateslogistics,ID,heuristic_name_match,medium
priceupdatelog,LOGID,trnolreportslogdtls,ID,heuristic_name_match,medium
priceupdatelog,LOGID,trnsamplelogispri,ID,heuristic_name_match,medium
priceupdatelog,PRICEUPDATEID,priceupdate,ID,heuristic_name_match,medium
rackmaster,LocId,trnparamunitsloc1,ID,heuristic_name_match,medium
rackmaster,LocId,trninvlabdetloc16,ID,heuristic_name_match,medium
rackmaster,LocId,mstlocationusers,Id,heuristic_name_match,medium
rackmaster,RackId,trntrackcreditamts,ID,heuristic_name_match,medium
rackmaster,RackId,trnitemtrack,DeptId,heuristic_name_match,medium
rackmaster,RackId,trnauthdeletiontrack,ID,heuristic_name_match,medium
rackmaster,RackId,trnappsampletracking,ID,heuristic_name_match,medium
rackmaster,RackId,trnstatustracking,ID,heuristic_name_match,medium
rackmaster,RackId,mstrack,RackID,heuristic_name_match,medium
rackmaster,RackId,mstmedrack,RackID,heuristic_name_match,medium
rackmaster,RackId,trntrackcreditamts_new,ID,heuristic_name_match,medium
rajesh_pack,PACKID,mstinvpackages,ID,heuristic_name_match,medium
rajesh_pack,PACKID,mstinvpackages2,ID,heuristic_name_match,medium
